사고번호,기온,강수량,풍속
2021120400100120,5.4,0.0,3.2
2021120400100150,6.4,0.0,4.3
2021120400100228,8.9,0.0,4.9
2021120400100348,7.9,0.0,1.8
2021120400100349,7.9,0.0,1.8
2021120400100440,6.5,0.0,1.7
2021120400100441,6.5,0.0,1.7
2021120400100469,5.9,0.0,0.0
2021120400100519,5.8,0.0,1.1
2021120400100551,5.3,0.0,1.5
2021120500100014,4.3,0.0,1.0
2021120500100358,9.2,0.0,0.0
2021120600100167,13.8,0.0,0.9
2021120600100497,11.1,0.0,0.0
2021120600100544,10.1,0.0,0.1
2021120600100545,10.1,0.0,0.1
2021120700100208,15.1,0.0,5.0
2021120700100210,15.1,0.0,5.0
2021120700100331,16.0,0.0,4.0
2021120700100460,11.8,0.0,2.5
2021120700100461,11.8,0.0,2.5
2021120700100503,11.1,0.0,3.6
2021120800100136,9.7,0.0,2.8
2021120800100256,14.5,0.0,3.4
2021120800100361,14.3,0.0,2.5
2021120800100405,11.7,0.0,2.6
2021120800100457,10.5,0.0,2.2
2021120800100549,9.0,0.0,2.7
2021120800100584,9.1,0.0,3.7
2021120900100018,9.2,0.0,2.9
2021120900100024,8.9,0.0,2.9
2021120900100051,8.9,0.0,3.2
2021120900100158,16.2,0.0,2.9
2021120900100258,15.1,0.0,2.8
2021120900100317,13.1,0.0,1.5
2021120900100318,13.1,0.0,1.5
2021120900100363,12.5,0.0,2.1
2021120900100421,12.0,0.0,1.5
2021121000100019,11.0,0.0,2.2
2021121000100136,12.9,0.0,0.1
2021121000100161,15.0,0.0,0.3
2021121000100321,15.3,0.0,2.8
2021121000100388,14.0,0.0,2.9
2021121000100440,13.3,0.0,2.4
2021121000100442,13.3,0.0,2.4
2021121000100637,11.0,0.0,4.6
2021121100100079,9.2,0.0,3.6
2021121100100221,15.0,0.0,3.2
2021121100100251,14.9,0.0,3.4
2021121100100390,11.8,0.0,2.3
2021121100100491,11.3,0.0,2.1
2021121100100492,11.3,0.0,2.1
2021121200100104,10.9,0.0,3.0
2021121200100122,9.9,0.0,3.2
2021121200100123,9.9,0.0,3.2
2021121200100202,11.7,0.0,3.9
2021121200100236,12.2,0.0,1.3
2021121200100350,7.1,0.0,2.8
2021121200100351,7.1,0.0,2.8
2021121300100094,-0.9,0.0,3.5
2021121300100220,3.5,0.0,3.6
2021121300100282,5.9,0.0,2.9
2021121300100379,7.1,0.0,3.7
2021121300100410,5.2,0.0,3.4
2021121300100445,4.3,0.0,1.8
2021121400100135,4.2,0.0,2.6
2021121400100206,8.1,0.0,2.4
2021121400100328,7.1,0.0,3.5
2021121400100444,6.5,0.0,3.2
2021121500100145,8.4,0.0,0.2
2021121500100176,10.7,0.0,2.5
2021121500100200,11.6,0.0,2.8
2021121500100420,11.4,0.0,3.9
2021121600100006,9.1,0.0,1.3
2021121600100111,8.6,1.1,1.7
2021121600100198,8.8,2.9,1.0
2021121600100276,9.5,0.4,2.1
2021121700100005,7.1,0.0,1.8
2021121700100023,6.9,0.0,0.6
2021121700100175,4.3,0.0,6.8
2021121700100176,4.3,0.0,6.8
2021121700100315,3.2,0.0,5.0
2021121700100359,3.4,0.0,7.5
2021121700100468,0.1,0.0,6.0
2021121700100652,-3.1,0.0,6.4
2021121800100011,-4.2,0.0,2.7
2021121800100044,-4.7,0.0,2.4
2021121800100062,-5.3,0.0,3.7
2021121800100196,-0.4,0.0,4.2
2021121800100520,-0.3,0.0,2.8
2021121800100559,0.4,0.0,2.9
2021121800100589,0.7,0.0,3.3
2021121900100071,4.8,0.0,2.4
2021121900100081,5.4,0.0,3.0
2021121900100083,5.4,0.0,3.0
2021121900100103,6.6,0.0,2.1
2021121900100120,6.7,0.0,3.2
2021121900100121,6.7,0.0,3.2
2021121900100122,6.7,0.0,3.2
2021121900100205,7.4,0.0,2.4
2021121900100224,5.8,0.0,3.9
2021121900100298,3.5,0.0,0.6
2021121900100299,3.5,0.0,0.6
2021122000100100,6.2,0.0,3.0
2021122000100256,11.6,0.0,9.5
2021122000100342,11.2,0.0,8.1
2021122000100439,10.1,0.0,6.6
2021122000100548,9.7,0.0,3.6
2021122000100578,9.1,0.0,3.4
2021122100100192,12.4,0.0,5.4
2021122100100220,13.0,0.0,6.4
2021122100100329,12.7,0.0,1.6
2021122100100473,10.4,0.0,2.0
2021122100100497,10.7,0.0,2.4
2021122200100170,13.1,0.0,2.0
2021122200100203,14.0,0.0,1.7
2021122200100204,14.0,0.0,1.7
2021122200100389,11.2,0.0,1.9
2021122200100493,8.9,0.0,0.1
2021122300100156,11.6,0.0,3.5
2021122300100157,11.6,0.0,3.5
2021122300100185,12.2,0.0,1.9
2021122300100244,12.5,0.0,2.5
2021122300100279,12.4,0.0,3.6
2021122300100453,8.3,0.0,1.7
2021122300100491,8.4,0.0,2.5
2021122400100154,12.7,0.0,1.1
2021122400100271,9.6,0.0,2.5
2021122400100401,9.5,0.0,3.0
2021122400100466,9.3,0.0,1.7
2021122400100526,8.9,0.0,2.3
2021122400100565,8.0,0.0,2.5
2021122400100633,6.4,0.0,3.7
2021122500100002,5.4,0.0,4.9
2021122500100173,0.9,0.0,4.7
2021122500100174,0.9,0.0,4.7
2021122500100203,0.9,0.0,4.1
2021122500100225,1.0,0.0,2.4
2021122500100339,-4.5,0.0,5.4
2021122500100341,-4.5,0.0,5.4
2021122500100415,-6.1,0.0,3.4
2021122600100268,-3.4,0.0,3.4
2021122600100293,-4.0,0.0,3.9
2021122600100317,-4.6,0.0,3.6
2021122600100341,-5.0,0.0,3.6
2021122600100343,-5.0,0.0,3.6
2021122700100212,0.3,0.0,3.9
2021122700100250,1.4,0.0,5.9
2021122700100355,1.6,0.0,3.1
2021122700100438,0.7,0.0,0.0
2021122700100439,0.7,0.0,0.0
2021122700100441,0.7,0.0,0.0
2021122700100442,0.7,0.0,0.0
2021122700100444,0.7,0.0,0.0
2021122700100549,0.9,0.0,2.9
2021122800100243,6.9,0.0,4.2
2021122800100244,6.9,0.0,4.2
2021122800100245,6.9,0.0,4.2
2021122800100364,5.3,0.0,2.2
2021122800100412,4.9,0.0,2.8
2021122800100447,4.7,0.0,2.3
2021122800100539,3.9,0.0,3.6
2021122900100117,6.1,0.0,3.5
2021122900100169,7.8,0.0,5.2
2021122900100260,9.9,0.0,7.1
2021122900100379,8.3,0.0,2.0
2021122900100449,7.3,0.0,3.1
2021122900100542,6.1,0.0,6.7
2021122900100559,5.5,0.0,6.2
2021123000100040,1.5,0.0,8.7
2021123000100120,2.4,0.0,4.7
2021123000100144,2.4,0.0,4.7
2021123000100183,3.4,0.0,3.6
2021123000100401,3.7,0.0,4.2
2021123000100403,3.7,0.0,4.2
2021123000100462,3.3,0.0,5.2
2021123000100598,2.0,0.0,3.1
2021123100100126,0.4,0.0,4.0
2021123100100127,0.4,0.0,4.0
2021123100100153,1.3,0.0,5.0
2021123100100231,3.6,0.0,3.8
2021123100100316,3.5,0.0,5.0
2021123100100318,3.5,0.0,5.0
2021123100100366,2.3,0.0,2.6
2021123100100430,1.4,0.0,2.2
2021123100100495,0.5,0.0,2.0
2021123100100539,0.0,0.0,2.2
2021123100100566,-0.4,0.0,4.1
2021123100100567,-0.4,0.0,4.1
2021123100100604,-0.8,0.0,3.2
2021123100100626,-1.3,0.0,4.4
2021123100100627,-1.3,0.0,4.4
2019010100100269,-1.3,0.0,2.0
2019010400100396,2.7,0.0,0.5
2019010400100397,2.7,0.0,0.5
2019010400100398,2.7,0.0,0.5
2019010400100442,2.6,0.0,0.7
2019010500100028,-1.6,0.0,0.6
2019010500100286,3.7,0.0,2.4
2019010500100346,3.4,0.0,1.2
2019010500100416,-0.5,0.0,1.5
2019010600100230,5.1,0.0,1.7
2019010600100334,-0.9,0.0,1.1
2019010600100368,-2.7,0.0,0.2
2019010700100236,2.4,0.0,1.3
2019010700100458,1.6,0.0,1.7
2019010700100461,1.6,0.0,1.7
2019010800100273,2.7,0.0,2.6
2019010900100198,-2.3,0.0,0.8
2019011000100190,0.2,0.0,0.8
2019011000100484,-0.9,0.0,0.6
2019011000100523,-2.2,0.0,0.6
2019011100100542,4.5,0.0,0.6
2019011300100218,7.6,0.0,0.9
2019011400100071,-1.0,0.0,0.6
2019011600100225,-2.1,0.0,2.1
2019011600100349,0.9,0.0,3.0
2019011600100518,-3.5,0.0,0.4
2019011700100235,1.5,0.0,1.5
2019011700100299,3.3,0.0,1.2
2019011700100461,1.7,0.0,0.9
2019011700100496,0.5,0.0,0.6
2019011700100548,-1.3,0.0,1.7
2019011700100577,-1.5,0.0,0.2
2019011800100493,4.8,0.0,0.3
2019011800100496,4.8,0.0,0.3
2019011900100303,7.2,0.0,2.0
2019011900100445,5.3,0.0,0.8
2019012000100318,1.7,0.0,4.3
2019012000100387,-0.8,0.0,2.1
2019012200100505,4.5,0.0,1.8
2019012300100151,-1.3,0.0,0.1
2019012300100441,6.0,0.0,4.0
2019012300100501,2.7,0.0,2.2
2019012300100569,0.0,0.0,1.0
2019012400100054,-2.3,0.0,0.6
2019012400100459,5.3,0.0,1.4
2019012400100552,1.0,0.0,1.1
2019012500100478,0.7,0.0,1.9
2019012500100479,0.7,0.0,1.9
2019012600100316,2.2,0.0,2.9
2019012700100138,0.7,0.0,0.9
2019012800100060,2.7,0.0,1.5
2019012800100344,4.9,0.0,4.1
2019012800100593,1.3,0.0,2.0
2019012900100278,6.4,0.0,1.0
2019012900100520,3.4,0.0,0.9
2019013000100054,-2.4,0.0,0.8
2019013000100402,7.9,0.0,1.5
2019013100100155,2.2,0.0,0.9
2019013100100267,1.9,0.0,2.4
2019013100100387,2.1,0.0,3.9
2019013100100622,-4.4,0.0,1.7
2019020100100249,0.5,0.0,1.2
2019020100100309,3.1,0.0,3.2
2019020100100409,3.5,0.0,1.7
2019020100100441,2.9,0.0,2.0
2019020100100651,0.4,0.0,0.8
2019020100100683,-0.2,0.0,1.0
2019020200100040,-2.3,0.0,0.8
2019020200100584,4.2,0.0,0.6
2019020300100053,4.0,0.0,1.1
2019020300100349,7.2,0.0,1.1
2019020400100048,2.7,0.0,2.3
2019020400100267,4.1,0.0,0.9
2019020400100326,0.9,0.0,0.7
2019020500100029,-1.2,0.0,0.0
2019020500100160,9.1,0.0,1.2
2019020600100125,10.5,0.0,1.8
2019020600100195,12.3,0.0,2.5
2019020600100268,10.3,0.0,1.3
2019020700100259,4.8,0.0,3.1
2019020700100440,-0.7,0.0,3.1
2019020700100441,-0.7,0.0,3.1
2019020700100526,-4.5,0.0,1.7
2019020800100271,0.9,0.0,1.1
2019020800100332,1.6,0.0,1.9
2019020900100180,-2.1,0.0,3.9
2019020900100236,0.4,0.0,4.6
2019020900100265,0.9,0.0,3.6
2019020900100355,-2.3,0.0,3.4
2019020900100423,-4.1,0.0,2.4
2019021000100109,-5.6,0.0,0.3
2019021000100166,0.9,0.0,1.1
2019021000100247,1.8,0.0,1.4
2019021100100153,-3.8,0.0,0.4
2019021100100208,-0.1,0.0,2.8
2019021100100209,-0.1,0.0,2.8
2019021100100318,3.5,0.0,3.1
2019021100100459,-0.7,0.0,0.7
2019021100100519,-2.1,0.0,1.1
2019021100100536,-2.7,0.0,0.3
2019021200100088,-6.1,0.0,0.4
2019021200100251,1.8,0.0,1.6
2019021200100301,4.5,0.0,0.8
2019021300100168,-2.6,0.0,0.6
2019021300100214,1.9,0.0,2.4
2019021300100515,-0.9,0.0,2.1
2019021300100560,-1.8,0.0,1.5
2019021400100325,7.5,0.0,1.1
2019021400100542,1.4,0.0,0.1
2019021600100028,0.8,0.0,1.9
2019021600100030,0.8,0.0,1.9
2019021600100475,0.4,0.0,1.9
2019021600100594,-3.2,0.0,0.2
2019021700100077,-4.1,0.0,1.3
2019021700100449,-0.9,0.0,0.4
2019021800100275,6.0,0.0,1.4
2019021900100073,1.6,0.0,1.0
2019021900100509,1.2,0.0,0.8
2019022000100385,5.3,0.0,2.0
2019022100100029,-0.7,0.0,1.2
2019022100100196,1.0,0.0,0.8
2019022100100267,5.3,0.0,1.6
2019022100100302,6.2,0.0,1.6
2019022100100393,8.2,0.0,0.8
2019022100100522,5.0,0.0,0.9
2019022100100523,5.0,0.0,0.9
2019022100100524,5.0,0.0,0.9
2019022100100633,2.2,0.0,0.3
2019022200100047,0.5,0.0,1.3
2019022200100063,-0.6,0.0,0.8
2019022200100224,4.6,0.0,1.2
2019022300100360,13.0,0.0,2.3
2019022300100528,10.4,0.0,1.6
2019022400100114,5.3,0.0,0.8
2019022400100237,14.1,0.0,2.2
2019022400100317,13.5,0.0,4.0
2019022500100261,10.0,0.0,1.3
2019022500100289,11.4,0.0,2.6
2019022500100516,6.8,0.0,0.8
2019022500100604,2.9,0.0,0.4
2019022800100053,5.0,0.0,0.4
2019022800100432,12.6,0.0,2.2
2019022800100525,9.8,0.0,0.7
2019022800100528,9.8,0.0,0.7
2019030100100303,13.2,0.0,1.6
2019030100100331,13.4,0.0,1.4
2019030200100251,15.4,0.0,1.8
2019030200100416,11.7,0.0,0.7
2019030300100326,12.4,0.0,1.4
2019030300100381,10.1,0.0,0.4
2019030400100213,13.1,0.0,1.7
2019030600100238,12.6,0.0,1.2
2019030600100383,13.7,0.0,2.6
2019030700100471,11.2,0.0,2.4
2019030800100027,4.0,0.0,1.5
2019030800100029,4.0,0.0,1.5
2019030800100626,11.3,0.0,0.5
2019030800100666,9.7,0.0,0.5
2019030900100545,12.7,0.0,1.3
2019030900100547,12.7,0.0,1.3
2019031000100208,11.3,0.0,3.1
2019031000100209,11.3,0.0,3.1
2019031000100234,10.0,0.0,4.5
2019031000100292,8.7,0.0,2.8
2019031000100493,4.4,0.0,0.0
2019031100100306,9.3,0.0,2.8
2019031100100499,6.8,0.0,2.0
2019031100100531,6.9,0.0,1.3
2019031400100342,11.8,0.0,4.0
2019031400100343,11.8,0.0,4.0
2019031400100530,8.8,0.0,1.1
2019031500100274,10.6,0.0,3.6
2019031500100380,11.5,0.3,2.6
2019031500100637,3.7,0.0,3.7
2019031500100735,2.0,0.0,1.5
2019031600100293,8.9,0.0,1.8
2019031600100294,8.9,0.0,1.8
2019031600100565,6.6,0.0,1.7
2019031700100124,3.4,0.0,0.3
2019031700100141,6.1,0.0,0.6
2019031700100163,7.9,0.0,2.3
2019031700100439,9.4,0.0,2.3
2019031800100243,8.7,0.0,1.5
2019031900100472,15.4,0.0,1.3
2019031900100473,15.4,0.0,1.3
2019031900100497,14.2,0.0,2.2
2019031900100538,11.4,0.0,1.5
2019032100100290,10.6,0.0,1.5
2019032100100381,11.3,0.0,2.7
2019032100100449,10.6,0.0,4.1
2019032100100645,3.0,0.0,0.5
2019032200100450,9.5,0.0,2.9
2019032200100545,5.3,0.0,2.2
2019032200100577,4.2,0.0,2.6
2019032300100194,6.3,0.0,3.1
2019032300100264,8.6,0.0,3.4
2019032300100528,4.3,0.0,4.4
2019032400100294,10.2,0.0,3.6
2019032400100362,10.6,0.0,2.3
2019032400100392,9.2,0.0,2.5
2019032500100473,12.2,0.0,1.8
2019032600100300,17.2,0.0,2.3
2019032600100638,11.5,0.0,1.6
2019032700100156,12.4,0.0,1.5
2019032700100344,19.8,0.0,4.0
2019032700100451,15.4,0.0,3.8
2019032800100213,11.9,0.0,0.8
2019032800100412,17.8,0.0,2.1
2019032800100460,17.1,0.0,1.3
2019032800100541,14.4,0.0,1.4
2019032900100288,14.4,0.0,3.0
2019032900100504,17.3,0.0,1.5
2019032900100627,13.5,0.0,1.4
2019033000100077,8.1,0.0,1.4
2019033000100099,6.7,0.0,2.2
2019033000100453,9.7,0.0,2.2
2019033000100535,7.0,0.0,3.3
2019033000100597,5.8,0.0,3.5
2019033000100703,4.3,0.0,2.7
2019033100100275,8.0,0.0,3.8
2019040200100350,12.7,0.0,2.4
2019040200100461,13.7,0.0,4.5
2019040200100590,9.7,0.0,3.2
2019040300100414,14.0,0.0,2.6
2019040400100560,12.1,0.0,1.1
2019040400100602,10.8,0.0,2.0
2019040500100181,10.1,0.0,2.4
2019040500100582,14.2,0.0,2.5
2019040500100583,14.2,0.0,2.5
2019040600100286,17.4,0.0,2.1
2019040600100551,17.7,0.0,1.3
2019040600100579,17.1,0.0,0.9
2019040600100655,12.5,0.0,1.1
2019040700100166,14.4,0.0,1.0
2019040700100252,19.3,0.0,2.7
2019040700100495,14.2,0.0,0.5
2019040700100514,12.7,0.0,0.6
2019040800100274,15.8,0.0,2.6
2019040800100524,17.2,0.0,2.3
2019040900100229,16.2,0.0,4.8
2019040900100281,16.1,0.0,5.5
2019040900100309,15.7,0.0,6.4
2019040900100310,15.7,0.0,6.4
2019040900100414,12.2,0.2,5.6
2019041000100052,5.1,3.8,5.2
2019041000100294,9.0,0.0,1.3
2019041100100050,6.5,0.0,0.5
2019041100100161,6.1,0.0,0.3
2019041100100526,11.8,0.0,1.9
2019041200100461,18.4,0.0,1.7
2019041300100504,18.0,0.0,2.6
2019041300100545,17.1,0.0,2.2
2019041300100587,15.7,0.0,1.6
2019041300100662,13.1,0.0,1.2
2019041400100114,9.6,0.0,0.8
2019041400100129,10.8,0.0,1.7
2019041400100195,11.0,0.1,2.0
2019041400100224,10.9,0.4,0.8
2019041400100225,10.9,0.4,0.8
2019041400100252,12.5,0.0,0.9
2019041400100302,14.8,0.0,1.9
2019041400100324,15.1,0.0,4.3
2019041400100352,14.3,0.0,2.7
2019041500100705,11.7,0.0,1.6
2019041600100286,18.0,0.0,2.0
2019041600100288,18.0,0.0,2.0
2019041600100289,18.0,0.0,2.0
2019041600100320,20.8,0.0,1.6
2019041700100162,13.3,0.0,1.5
2019041700100514,22.9,0.0,2.3
2019041700100561,19.7,0.0,3.3
2019041800100283,20.0,0.0,3.1
2019041800100614,15.0,0.0,1.1
2019041900100260,14.9,0.0,3.5
2019041900100297,16.4,0.0,3.4
2019041900100298,16.4,0.0,3.4
2019041900100373,17.9,0.0,4.0
2019041900100501,16.9,0.0,4.6
2019041900100553,15.4,0.0,4.2
2019041900100589,14.0,0.0,4.6
2019042000100311,20.4,0.0,2.0
2019042000100389,22.2,0.0,1.9
2019042000100693,16.4,0.0,0.9
2019042100100170,18.1,0.0,1.1
2019042100100416,18.5,0.0,0.1
2019042200100210,16.9,0.0,0.9
2019042200100277,22.5,0.0,1.9
2019042200100480,29.2,0.0,2.0
2019042200100529,29.1,0.0,0.7
2019042200100615,24.7,0.0,4.8
2019042300100226,21.2,0.0,1.3
2019042300100526,17.4,1.4,0.9
2019042300100600,16.5,0.0,1.7
2019042400100501,20.5,0.0,1.7
2019042400100545,20.4,0.0,1.6
2019042400100637,18.5,0.0,0.9
2019042500100449,15.6,0.7,0.3
2019042500100450,15.6,0.7,0.3
2019042500100452,15.6,0.7,0.3
2019042500100551,13.8,0.0,2.5
2019042600100303,11.9,0.0,0.6
2019042600100542,10.8,0.3,0.9
2019042600100593,9.7,0.2,3.8
2019042600100646,9.5,0.0,1.4
2019042600100709,8.9,0.0,1.1
2019042700100366,16.6,0.0,2.0
2019042700100632,14.5,0.0,1.5
2019042800100173,13.1,0.0,0.9
2019042800100384,16.0,0.0,0.7
2019042800100461,12.6,0.0,1.3
2019042900100269,14.3,0.0,2.5
2019042900100433,12.0,1.4,0.2
2019042900100532,12.1,0.8,0.7
2019042900100609,11.5,0.0,1.0
2019042900100644,10.9,0.0,0.5
2019043000100214,15.9,0.0,1.2
2019043000100245,17.5,0.0,0.6
2019043000100275,18.6,0.0,0.9
2019050100100401,23.0,0.0,4.0
2019050100100533,17.2,0.0,2.0
2019050100100558,15.2,0.0,1.4
2019050200100303,20.5,0.0,2.2
2019050200100563,21.3,0.0,1.6
2019050200100695,14.4,0.0,1.1
2019050300100249,17.9,0.0,1.4
2019050300100357,25.1,0.0,2.2
2019050300100676,21.6,0.0,1.5
2019050400100075,13.8,0.0,1.2
2019050400100393,26.7,0.0,1.4
2019050500100282,26.8,0.0,1.4
2019050500100362,27.6,0.0,3.1
2019050500100441,26.9,0.0,1.6
2019050600100033,16.0,0.0,0.8
2019050600100188,17.3,0.0,3.5
2019050700100081,5.6,0.0,1.0
2019050700100450,22.9,0.0,3.6
2019050700100498,22.8,0.0,2.2
2019050700100501,22.8,0.0,2.2
2019050700100601,21.6,0.0,2.5
2019050800100154,12.5,0.0,1.6
2019050800100372,22.5,0.0,3.2
2019050800100598,18.3,0.0,0.8
2019050800100635,17.1,0.0,1.1
2019050800100675,16.5,0.0,2.2
2019050900100370,23.9,0.0,2.2
2019050900100400,24.4,0.0,3.2
2019050900100401,24.4,0.0,3.2
2019050900100492,24.5,0.0,2.6
2019051000100068,10.5,0.0,1.4
2019051000100107,8.3,0.0,0.9
2019051000100394,26.3,0.0,1.4
2019051000100532,27.6,0.0,0.9
2019051000100534,27.6,0.0,0.9
2019051100100334,25.1,0.0,0.5
2019051100100600,26.6,0.0,2.0
2019051100100690,20.7,0.0,1.4
2019051200100036,17.1,0.0,1.5
2019051200100217,25.0,0.0,1.8
2019051200100420,28.3,0.0,1.5
2019051200100476,25.3,0.0,2.7
2019051200100477,25.3,0.0,2.7
2019051200100559,20.2,0.0,1.4
2019051300100186,19.2,0.0,0.5
2019051300100548,21.6,0.0,1.6
2019051300100631,18.7,0.0,1.0
2019051400100315,26.3,0.0,3.1
2019051500100390,27.6,0.0,1.7
2019051500100517,28.6,0.0,1.8
2019051500100566,27.6,0.0,2.8
2019051500100567,27.6,0.0,2.8
2019051500100608,25.6,0.0,1.5
2019051600100234,21.0,0.0,0.0
2019051600100319,26.6,0.0,1.3
2019051600100373,29.1,0.0,1.5
2019051600100542,29.5,0.0,0.7
2019051600100711,22.6,0.0,1.5
2019051700100060,20.4,0.0,1.2
2019051700100543,26.5,0.0,1.9
2019051700100589,25.4,0.0,2.1
2019051800100333,21.8,0.0,4.6
2019051800100378,22.7,0.0,5.4
2019051800100519,19.7,0.0,2.6
2019051800100522,19.7,0.0,2.6
2019051900100045,19.2,0.0,4.2
2019051900100231,24.4,0.0,4.8
2019051900100511,20.5,0.6,0.8
2019052000100570,18.3,0.0,2.8
2019052000100708,12.6,0.0,2.4
2019052100100362,22.7,0.0,3.8
2019052100100582,22.7,0.0,1.4
2019052100100622,20.8,0.0,1.8
2019052100100689,17.9,0.0,2.4
2019052100100690,17.9,0.0,2.4
2019052200100126,15.2,0.0,2.9
2019052200100320,24.2,0.0,2.2
2019052200100363,25.4,0.0,2.7
2019052200100428,26.9,0.0,2.1
2019052200100651,22.6,0.0,0.9
2019052300100097,17.9,0.0,1.7
2019052300100121,19.0,0.0,2.2
2019052300100599,27.1,0.0,1.2
2019052300100600,27.1,0.0,1.2
2019052400100277,27.9,0.0,2.9
2019052400100318,29.5,0.0,2.7
2019052400100319,29.5,0.0,2.7
2019052400100320,29.5,0.0,2.7
2019052400100722,24.8,0.0,1.3
2019052400100723,24.8,0.0,1.3
2019052500100048,20.5,0.0,2.6
2019052500100311,28.4,0.0,1.9
2019052500100676,22.6,0.0,0.7
2019052600100203,28.8,0.0,1.5
2019052600100348,31.3,0.0,4.6
2019052600100486,25.7,0.0,3.2
2019052700100324,20.2,0.8,0.6
2019052800100489,23.6,0.0,2.2
2019052900100070,12.2,0.0,1.2
2019052900100269,22.9,0.0,3.1
2019052900100417,27.2,0.0,2.3
2019052900100593,26.7,0.0,2.5
2019053000100034,16.7,0.0,1.3
2019053000100540,21.3,0.0,1.5
2019053000100542,21.3,0.0,1.5
2019053000100656,18.3,0.0,1.4
2019053100100268,21.5,0.0,2.6
2019053100100308,22.2,0.0,1.7
2019053100100608,23.1,0.0,2.4
2019053100100686,19.5,0.0,2.5
2019053100100731,18.2,0.0,1.1
2019060100100362,23.3,0.0,1.7
2019060100100499,23.8,0.0,1.3
2019060200100215,27.0,0.0,1.2
2019060200100321,28.1,0.0,1.7
2019060300100163,18.7,0.0,0.3
2019060400100499,31.4,0.0,1.9
2019060600100344,27.5,0.0,0.9
2019060600100410,25.5,0.0,3.1
2019060600100411,25.5,0.0,3.1
2019060600100440,25.0,0.0,2.1
2019060700100332,19.0,1.5,1.6
2019060700100553,20.4,0.0,0.6
2019060800100170,18.9,0.0,0.8
2019060800100171,18.9,0.0,0.8
2019060800100242,22.3,0.0,1.2
2019060800100474,26.3,0.0,1.3
2019060800100608,21.2,0.0,1.5
2019060900100298,27.5,0.0,2.5
2019061000100544,21.6,0.0,1.9
2019061000100571,21.0,0.0,1.4
2019061100100332,24.1,0.0,1.5
2019061200100082,15.9,0.0,0.3
2019061200100255,24.2,0.0,1.0
2019061200100256,24.2,0.0,1.0
2019061200100525,25.1,0.0,1.0
2019061200100554,23.3,0.0,1.4
2019061200100585,21.7,0.0,1.9
2019061200100617,20.7,0.0,1.0
2019061300100059,17.1,0.0,0.0
2019061300100343,29.2,0.0,1.3
2019061300100381,29.8,0.0,1.4
2019061300100462,29.0,0.0,1.6
2019061400100314,25.1,0.0,2.1
2019061400100315,25.1,0.0,2.1
2019061400100358,24.6,0.0,2.1
2019061400100360,24.6,0.0,2.1
2019061400100551,24.3,0.0,0.6
2019061400100585,23.5,0.0,0.2
2019061400100586,23.5,0.0,0.2
2019061400100620,22.4,0.0,0.9
2019061500100362,26.0,0.0,3.5
2019061500100645,22.7,0.0,2.0
2019061600100072,17.7,0.0,1.7
2019061600100467,23.7,0.0,1.2
2019061800100211,21.8,0.0,0.8
2019061800100450,22.9,0.1,1.3
2019061800100508,23.1,0.0,0.8
2019061900100084,19.9,0.0,0.0
2019061900100310,25.1,0.0,0.6
2019061900100311,25.1,0.0,0.6
2019061900100412,26.6,0.0,0.4
2019061900100503,26.2,0.0,0.9
2019061900100505,26.2,0.0,0.9
2019061900100650,21.5,0.0,2.1
2019062000100539,28.3,0.0,1.7
2019062100100274,25.8,0.0,1.9
2019062200100455,28.6,0.0,0.9
2019062300100081,19.6,0.0,1.0
2019062300100242,26.3,0.0,2.0
2019062300100319,28.5,0.0,1.0
2019062300100320,28.5,0.0,1.0
2019062300100475,29.0,0.0,1.2
2019062300100476,29.0,0.0,1.2
2019062300100564,24.7,0.0,1.6
2019062300100597,23.3,0.0,1.3
2019062400100703,24.3,0.0,1.7
2019062500100663,29.4,0.0,1.1
2019062500100717,26.6,0.0,1.4
2019062600100180,22.7,0.0,1.7
2019062600100321,22.5,0.0,3.1
2019062600100666,21.9,0.0,0.4
2019062700100256,25.9,0.0,0.9
2019062800100046,23.4,0.0,1.3
2019062800100221,26.2,0.0,0.2
2019062800100263,26.8,0.0,0.9
2019062800100333,28.5,0.0,0.9
2019062900100106,22.0,0.1,1.0
2019062900100150,21.7,0.0,0.2
2019062900100164,22.2,0.2,0.8
2019062900100489,22.5,1.9,1.2
2019062900100611,21.7,0.0,1.6
2019062900100633,21.4,0.3,0.4
2019063000100201,24.5,0.0,2.5
2019063000100256,27.2,0.0,1.0
2019063000100404,25.4,0.0,1.1
2019070100100166,23.2,0.0,1.5
2019070100100499,26.2,0.0,2.1
2019070100100551,25.9,0.0,1.4
2019070100100599,25.3,0.0,1.6
2019070200100574,25.6,0.0,1.4
2019070200100576,25.6,0.0,1.4
2019070300100365,28.0,0.0,1.7
2019070300100461,28.5,0.0,1.5
2019070300100508,28.2,0.0,1.2
2019070300100556,26.1,0.0,1.0
2019070400100054,20.6,0.0,0.0
2019070400100338,29.8,0.0,1.3
2019070400100339,29.8,0.0,1.3
2019070400100567,28.9,0.0,2.5
2019070400100568,28.9,0.0,2.5
2019070400100616,26.5,0.0,0.0
2019070400100618,26.5,0.0,0.0
2019070500100204,25.6,0.0,0.6
2019070500100456,34.9,0.0,1.8
2019070500100622,30.4,0.0,2.8
2019070500100659,29.0,0.0,1.3
2019070600100635,29.2,0.0,4.1
2019070600100704,26.8,0.0,4.4
2019070700100279,29.5,0.0,4.7
2019070700100354,29.4,0.0,3.9
2019070900100432,28.7,0.0,3.5
